# Constructed from biom file
#OTU ID	KO6	WT8	KO2	KO5	OE2	WT1	WT2	WT4	KO7	KO3	WT6	OE4	KO9	WT3	KO1	KO4	WT5	KO8	OE6	OE5	WT7	OE7	WT9	OE1	OE8	OE9	OE3
k__Bacteria;p__Acidobacteria;c__Solibacteres;o__Solibacterales;f__	0.00041755396885	8.25286787159e-05	0.000227182370648	0.000188182160331	0.000315159155373	0.0	6.7576699554e-05	0.000239406272444	0.000211569848274	8.34376303713e-05	0.00027940765577	0.0	0.000222760560243	0.0	0.000200991558355	0.000247655016562	0.0	0.000110091743119	0.0	0.0	0.000269342131843	0.000385728061716	0.000131570291428	0.000299670362601	0.0	0.0	0.0
k__Bacteria;p__Acidobacteria;c__Solibacteres;o__Solibacterales;f__Solibacteraceae	4.1755396885e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.78125434571e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.66972477064e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Acidobacteria;c__Sva0725;o__Sva0725;f__	0.000626330953276	0.000165057357432	0.00028397796331	0.000526910048927	0.0	0.000453897030217	0.000135153399108	0.000418960976778	0.000423139696548	0.00100125156446	0.00055881531154	0.0	0.000361985910395	0.000558607206033	0.000133994372236	0.000495310033124	6.33994801243e-05	0.000256880733945	0.000466309162975	0.0	0.000808026395529	0.0	0.000197355437142	0.000299670362601	0.000647039792947	0.000430292598967	0.0
k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__;f__	0.0	8.25286787159e-05	0.0	3.76364320662e-05	0.0	6.48424328881e-05	0.0	0.0	0.0	2.78125434571e-05	0.0	0.0	0.0	0.0	6.69971861182e-05	3.09568770702e-05	6.33994801243e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__11-24;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.78450700304e-05	0.000186202402011	6.69971861182e-05	0.0	0.0	0.0	0.0	0.0	6.73355329607e-05	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__DS-100;f__	4.1755396885e-05	0.0	0.0	0.0	0.0	6.48424328881e-05	6.7576699554e-05	0.0	9.06727921175e-05	0.0	0.0	0.0	0.0	9.31012010055e-05	6.69971861182e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.000192864030858	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__PK29;f__	4.1755396885e-05	8.25286787159e-05	0.0	3.76364320662e-05	0.0	0.000129684865776	0.0	0.0	6.04485280783e-05	2.78125434571e-05	6.98519139424e-05	0.0	2.78450700304e-05	0.0	6.69971861182e-05	3.09568770702e-05	6.33994801243e-05	3.66972477064e-05	0.0	0.0	6.73355329607e-05	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__RB41;f__	0.0	0.0	0.0	0.0	0.0	6.48424328881e-05	6.7576699554e-05	5.98515681111e-05	0.0	0.0	0.0	0.0	0.0	0.0	6.69971861182e-05	3.09568770702e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__RB41;f__Ellin6075	4.1755396885e-05	0.0	0.00028397796331	0.000150545728265	0.0	0.000129684865776	0.000135153399108	0.000179554704333	0.000392915432509	5.56250869142e-05	0.00027940765577	0.0	5.56901400607e-05	9.31012010055e-05	0.000200991558355	0.000247655016562	0.000126798960249	0.000110091743119	0.0	0.0	0.000134671065921	0.0	0.000131570291428	0.0	0.0	0.0	0.000424989375266
k__Bacteria;p__Acidobacteria;c__iii1-8;o__DS-18;f__	8.35107937701e-05	0.0	0.0	3.76364320662e-05	0.0	0.0	0.0	0.0	0.0	2.78125434571e-05	0.0	0.0	0.0	0.000186202402011	0.0	0.0	6.33994801243e-05	3.66972477064e-05	0.0	0.0	6.73355329607e-05	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__	0.00592926635768	0.00198068828918	0.00726983586074	0.00541964621754	0.00661834226284	0.00447412786928	0.00696040005406	0.00520708642566	0.00528924620685	0.00353219301905	0.00356244761106	0.00637755102041	0.00498426753543	0.00614467926636	0.00562776363393	0.00504597096245	0.00526215685031	0.00506422018349	0.00326416414083	0.00562550227699	0.0056561847687	0.00559305689489	0.00355239786856	0.00719208870243	0.00679391782595	0.00451807228916	0.00807479813005
k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__C111	0.000751597143931	0.000247586036148	0.000738342704606	0.000263455024464	0.0	0.000583581895993	0.00067576699554	0.000538664113	0.000544036752705	0.000139062717285	0.000419111483655	0.00127551020408	0.000222760560243	0.000372404804022	0.000267988744473	0.000247655016562	0.000316997400621	0.000220183486239	0.0	0.000535762121618	0.000202006598882	0.000192864030858	0.00032892572857	0.000599340725202	0.0	0.000215146299484	0.0
k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__EB1017	0.000125266190655	0.0	0.000113591185324	0.000112909296199	0.0	0.0	0.000135153399108	0.000418960976778	3.02242640392e-05	8.34376303713e-05	6.98519139424e-05	0.0	0.000139225350152	0.000279303603016	6.69971861182e-05	6.19137541405e-05	0.0	0.000110091743119	0.0	0.0	0.0	0.0	0.0	0.000299670362601	0.000323519896474	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__koll13	0.0	0.0	0.000113591185324	0.000112909296199	0.0	0.000194527298664	6.7576699554e-05	0.000119703136222	6.04485280783e-05	0.0	0.0	0.000425170068027	0.0	0.000186202402011	0.0	0.000123827508281	0.0	0.000146788990826	0.0	0.000535762121618	0.000134671065921	0.000192864030858	6.57851457141e-05	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinosynnemataceae	0.014530878116	0.00643723693984	0.0109615493838	0.0137372977042	0.0192247084778	0.00901309817144	0.013177456413	0.0127483840077	0.0102460255093	0.00550688360451	0.0191394244202	0.0174319727891	0.0225266616546	0.0156410017689	0.0163473134128	0.01764541993	0.0175616559944	0.0169908256881	0.0256470039636	0.0203589606215	0.0159585213117	0.0162005785921	0.00953884612854	0.0194785735691	0.0232934325461	0.0141996557659	0.019124521887
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Cellulomonadaceae	0.000501064762621	0.000412643393579	0.00147668540921	0.00158073014678	0.00220611408761	0.000713266761769	0.00114880389242	0.000658367249222	0.000967176449253	0.000417188151856	0.000209555741827	0.00127551020408	0.000891042240971	0.000837910809049	0.000803966233418	0.000619137541405	0.000824193241615	0.000733944954128	0.00163208207041	0.00375033485133	0.000606019796647	0.000771456123433	0.000526281165713	0.00179802217561	0.00161759948237	0.0012908777969	0.0012749681258
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Cryptosporangiaceae	0.00025053238131	8.25286787159e-05	0.000340773555972	0.000715092209259	0.00094547746612	6.48424328881e-05	0.000405460197324	0.0	0.00374780874086	0.000278125434571	0.000349259569712	0.0	0.000417676050455	0.000558607206033	0.000401983116709	0.000866792557967	0.000950992201864	0.0011376146789	0.000466309162975	0.00241092954728	0.00303009898323	0.00154291224687	0.0	0.00209769253821	0.000647039792947	0.000860585197935	0.000849978750531
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Geodermatophilaceae	0.00179548206606	0.00099034414459	0.0023854148918	0.00229582235604	0.00189095493224	0.00168590325509	0.0016218407893	0.00137658606655	0.00184368010639	0.00133500208594	0.00167644593462	0.00297619047619	0.00108595773118	0.00102411321106	0.00113895216401	0.00167167136179	0.00190198440373	0.00161467889908	0.00209839123339	0.00375033485133	0.0015487172581	0.00192864030858	0.00138148806	0.00269703326341	0.00323519896474	0.000645438898451	0.000849978750531
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Glycomycetaceae	0.00292287778195	0.000412643393579	0.0061339240075	0.000639819345126	0.00220611408761	0.000648424328881	0.00135153399108	0.000957625089777	0.000936952185214	0.00200250312891	0.000698519139424	0.000425170068027	0.000668281680728	0.000372404804022	0.00247889588637	0.00102157694332	0.000824193241615	0.00352293577982	0.000699463744463	0.00160728636485	0.000538684263686	0.000578592092575	0.000526281165713	0.0011986814504	0.00161759948237	0.0012908777969	0.000424989375266
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Intrasporangiaceae	0.000960374128356	0.000330114714863	0.00107911626058	0.00112909296199	0.00126063662149	0.00123200622487	0.00141911069063	0.00101747665789	0.00105784924137	0.000584063412599	0.000488963397597	0.00212585034014	0.000946732381032	0.000651708407038	0.00113895216401	0.000712008172616	0.000633994801243	0.00135779816514	0.000699463744463	0.000803643182427	0.00101003299441	0.000771456123433	0.000460496019999	0.000599340725202	0.000970559689421	0.000215146299484	0.00169995750106
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae	0.00826756858324	0.00635470826112	0.00653149315613	0.00692510350019	0.00630318310747	0.00570613409415	0.00885254764157	0.006463969356	0.0065586652965	0.00428313169239	0.00565800502934	0.00807823129252	0.00534625344583	0.00772739968346	0.0044218142838	0.00640807355354	0.00538895581056	0.00957798165138	0.00536255537421	0.0088400750067	0.00848427715305	0.00578592092575	0.00322347213999	0.00509439616422	0.00873503720479	0.0079604130809	0.00637484062898
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae	0.0027976115913	0.000742758108443	0.00471403419095	0.00222054949191	0.00346675070911	0.00402023083906	0.0058791728612	0.00389035192722	0.00184368010639	0.00211375330274	0.00160659402068	0.000850340136054	0.0021997605324	0.0034447444372	0.0036848452365	0.0026003776739	0.00240918024472	0.00333944954128	0.00256470039636	0.00321457272971	0.0037707898458	0.00270009643202	0.00124991776857	0.00389571471381	0.00323519896474	0.0025817555938	0.0012749681258
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micromonosporaceae	0.0630506492964	0.0264091771891	0.0466291815755	0.050583364697	0.0560983296565	0.0403319932564	0.0627111771861	0.0348934642088	0.0531644804449	0.0230844110694	0.0344369935736	0.0552721088435	0.0484782669228	0.0432920584676	0.0391933538791	0.0545460173978	0.0645406707665	0.0489908256881	0.0608533457682	0.0578623091347	0.0560904989563	0.0673095467695	0.0323662916913	0.0773149535511	0.0734390164995	0.0555077452668	0.0590735231619
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardiaceae	0.00171197127229	0.000165057357432	0.00147668540921	0.00150545728265	0.00189095493224	0.00175074568798	0.000946073793756	0.000837921953555	0.00105784924137	0.00125156445557	0.000488963397597	0.000850340136054	0.00189346476206	0.00214132762313	0.00348385367815	0.0022908089032	0.00126798960249	0.00253211009174	0.0018652366519	0.00321457272971	0.00148138172514	0.00212150433944	0.000723636602855	0.00209769253821	0.00161759948237	0.00150602409639	0.000849978750531
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae	0.0266816986095	0.0119666584138	0.0232861929914	0.0207376740685	0.0327765521588	0.0164051355207	0.023786998243	0.0235815178358	0.0298917971347	0.0137672090113	0.0164151997765	0.031037414966	0.0222203658842	0.0277441578996	0.0182232346241	0.0230628734173	0.0249159956888	0.032880733945	0.0256470039636	0.035092418966	0.0276749040469	0.0250723240116	0.0173014933228	0.0335630806113	0.036881268198	0.0303356282272	0.0242243943901
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Promicromonosporaceae	0.00405027349785	0.00107287282331	0.00221502811382	0.00451637184795	0.00220611408761	0.000518739463105	0.00648736315718	0.000478812544889	0.00163211025812	0.00147406480323	0.00328303995529	0.00382653061224	0.00345278868376	0.000931012010055	0.00200991558355	0.00359099774015	0.00240918024472	0.004	0.00209839123339	0.0029466916689	0.00228940812067	0.00405014464802	0.00032892572857	0.00239736290081	0.00420575865416	0.00236660929432	0.000849978750531
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Propionibacteriaceae	0.00033404317508	0.000247586036148	0.000795138297268	0.00060218291306	0.0	0.000778109194657	0.00033788349777	0.000658367249222	0.000423139696548	8.34376303713e-05	6.98519139424e-05	0.000425170068027	0.000334140840364	0.000465506005027	0.000334985930591	0.000402439401913	0.000316997400621	0.000403669724771	0.000233154581488	0.000535762121618	0.000404013197764	0.000385728061716	0.000197355437142	0.000299670362601	0.000323519896474	0.000215146299484	0.000424989375266
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Pseudonocardiaceae	0.0132364608126	0.00511677808038	0.011756687681	0.0162965750847	0.0151276394579	0.00953183763455	0.0112853088255	0.00831936796744	0.0133893489694	0.00539563343068	0.0197680916457	0.0123299319728	0.0333305488263	0.00726189367843	0.00830765107865	0.0165000154784	0.0176884549547	0.0207706422018	0.0207507577524	0.00937583712832	0.0168338832402	0.0136933461909	0.0182882705085	0.0155828588553	0.0219993529602	0.013769363167	0.0186995325117
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Sporichthyaceae	4.1755396885e-05	8.25286787159e-05	0.000170386777986	0.0	0.0	6.48424328881e-05	6.7576699554e-05	5.98515681111e-05	0.000151121320196	8.34376303713e-05	6.98519139424e-05	0.0	0.0	9.31012010055e-05	0.0	3.09568770702e-05	0.000126798960249	0.000110091743119	0.0	0.0	0.000134671065921	0.0	6.57851457141e-05	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Streptomycetaceae	0.093365067435	0.0518280102336	0.122337706594	0.0673692133986	0.119760479042	0.0601737777201	0.0444654683065	0.0709839597797	0.074865502025	0.0770407453762	0.0469404861693	0.0901360544218	0.0641271962799	0.0707569127642	0.140091116173	0.0792186484227	0.0767767704305	0.13871559633	0.0830030310096	0.0934904902223	0.0733957309272	0.0892960462874	0.0564436550227	0.0812106682649	0.0873503720479	0.0772375215146	0.104547386315
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Streptosporangiaceae	0.00158670508163	0.000412643393579	0.000908729482592	0.00139254798645	0.00094547746612	0.000648424328881	0.00263549128261	0.000538664113	0.000997400713293	8.34376303713e-05	0.000419111483655	0.000425170068027	0.000417676050455	0.0017689228191	0.000669971861182	0.00188836950128	0.00164838648323	0.00117431192661	0.00139892748893	0.00107152424324	0.00107736852737	0.000578592092575	0.00105256233143	0.00179802217561	0.000970559689421	0.00107573149742	0.0012749681258
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Thermomonosporaceae	0.0210447200301	0.0104811421969	0.0151644232408	0.0200978547234	0.0179640718563	0.012190377383	0.013177456413	0.0165788843668	0.0153237018679	0.00773188708107	0.0142497904443	0.0199829931973	0.013783309665	0.0159203053719	0.013064451293	0.0173358511593	0.0183224497559	0.0136146788991	0.0172534390301	0.0243771765336	0.0192579624268	0.020443587271	0.01427537662	0.0218759364699	0.0223228728567	0.0157056798623	0.0161495962601
k__Bacteria;p__Actinobacteria;c__MB-A2-108;o__0319-7L14;f__	0.00271410079753	0.0015680448956	0.00744022263872	0.0028980052691	0.00189095493224	0.0043444430035	0.0051358291661	0.00562604740244	0.00438251828568	0.00319844249757	0.0027940765577	0.00297619047619	0.00258959151282	0.00409645284424	0.00321586493367	0.00318855833823	0.00177518544348	0.00322935779817	0.0037304733038	0.00321457272971	0.0053195071039	0.00212150433944	0.00230248009999	0.00599340725202	0.00291167906826	0.00408777969019	0.00382490437739
k__Bacteria;p__Actinobacteria;c__Nitriliruptoria;o__Euzebyales;f__Euzebyaceae	4.1755396885e-05	0.000165057357432	0.000170386777986	0.0	0.0	0.000129684865776	0.0	0.000119703136222	0.0	2.78125434571e-05	0.0	0.0	2.78450700304e-05	0.0	0.0	3.09568770702e-05	0.0	0.0	0.0	0.0	6.73355329607e-05	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae	0.00025053238131	8.25286787159e-05	0.000397569148634	0.000263455024464	0.0	6.48424328881e-05	0.000405460197324	0.000897773521666	0.000272018376353	0.000166875260743	0.000139703827885	0.0	0.000167070420182	0.000279303603016	0.000267988744473	0.000402439401913	0.000190198440373	0.000220183486239	0.0	0.000267881060809	0.000404013197764	0.0	0.0	0.0	0.000323519896474	0.000215146299484	0.000424989375266
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Gaiellales;f__	0.000375798571965	0.0	0.000170386777986	0.000414000752729	0.000315159155373	0.000194527298664	0.000270306798216	0.000418960976778	0.000302242640392	0.000361563064942	0.00055881531154	0.0	0.000222760560243	9.31012010055e-05	0.000401983116709	0.000278611893632	0.000190198440373	0.000256880733945	0.000233154581488	0.0	0.000202006598882	0.000192864030858	0.000197355437142	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae	0.00471835984801	0.00181563093175	0.00579315045152	0.00395182536696	0.00378190986448	0.00356633380884	0.00655493985674	0.00556619583433	0.00504745209454	0.0025309414546	0.00328303995529	0.00382653061224	0.00334140840364	0.00400335164324	0.00328286211979	0.00334334272359	0.00285297660559	0.00374311926606	0.00349731872231	0.00321457272971	0.00397279644468	0.0023143683703	0.00256562068285	0.00419538507642	0.00323519896474	0.00215146299484	0.00339991500212
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;f__	0.00254707920999	0.00123793018074	0.00278298404044	0.00304855099737	0.00252127324299	0.00213980028531	0.00344641167725	0.00418960976778	0.00368736021278	0.00139062717285	0.00216540933222	0.00212585034014	0.00200484504219	0.00204822642212	0.00187592121131	0.00241463641148	0.00171178596336	0.00275229357798	0.00209839123339	0.000803643182427	0.00316477004915	0.00250723240116	0.00157884349714	0.00239736290081	0.00194111937884	0.00236660929432	0.000849978750531
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;f__Conexibacteraceae	0.0	8.25286787159e-05	5.6795592662e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.98519139424e-05	0.0	0.0	0.0	0.0	3.09568770702e-05	0.0	3.66972477064e-05	0.0	0.0	6.73355329607e-05	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;f__Patulibacteraceae	4.1755396885e-05	8.25286787159e-05	0.0	0.0	0.0	0.0	6.7576699554e-05	0.0	9.06727921175e-05	2.78125434571e-05	0.0	0.0	0.0	0.0	6.69971861182e-05	3.09568770702e-05	6.33994801243e-05	7.33944954128e-05	0.0	0.0	6.73355329607e-05	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae	0.00659735270784	0.00181563093175	0.00516839893224	0.00511855476101	0.00189095493224	0.00479834003372	0.00756859035005	0.00610485994733	0.00534969473493	0.00244750382422	0.00433081866443	0.0046768707483	0.00459443655501	0.00391025044223	0.00334985930591	0.00421013528155	0.0039307677677	0.00491743119266	0.00233154581488	0.00267881060809	0.00585819136758	0.00347155255545	0.00276297611999	0.00599340725202	0.00647039792947	0.00344234079174	0.000849978750531
k__Bacteria;p__Armatimonadetes;c__Armatimonadia;o__Armatimonadales;f__Armatimonadaceae	0.0	0.0	5.6795592662e-05	0.0	0.0	0.0	0.0	0.0	3.02242640392e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.66972477064e-05	0.0	0.0	6.73355329607e-05	0.0	6.57851457141e-05	0.0	0.0	0.0	0.0
k__Bacteria;p__Armatimonadetes;c__Armatimonadia;o__FW68;f__	0.0	0.0	0.0	7.52728641325e-05	0.0	0.0	0.0	0.0	0.0	2.78125434571e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Armatimonadetes;c__[Fimbriimonadia];o__[Fimbriimonadales];f__[Fimbriimonadaceae]	0.00041755396885	0.000577700751011	0.000340773555972	0.000188182160331	0.000630318310747	0.000648424328881	0.00033788349777	0.000538664113	0.000181345584235	0.000166875260743	0.000139703827885	0.000850340136054	0.000417676050455	0.000558607206033	0.000334985930591	0.000557223787264	0.000316997400621	0.00051376146789	0.000699463744463	0.000535762121618	0.000606019796647	0.000578592092575	0.00131570291428	0.000599340725202	0.0	0.000645438898451	0.000849978750531
k__Bacteria;p__Bacteroidetes;Other;Other;Other	0.0	0.000165057357432	0.0	3.76364320662e-05	0.0	0.0	0.0	5.98515681111e-05	3.02242640392e-05	5.56250869142e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000239406272444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae	0.0168691803416	0.0194767681769	0.0170954733913	0.0131351147911	0.00630318310747	0.0152379717287	0.0170969049872	0.0162796265262	0.00958109170042	0.0366569322765	0.0184409052808	0.0110544217687	0.0181271405898	0.0160134065729	0.0174192683907	0.0104943813268	0.0106511126609	0.0146788990826	0.0107251107484	0.00776855076346	0.0177765807016	0.00655737704918	0.0201302545885	0.00539406652682	0.00744095761889	0.0114027538726	0.00807479813005
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__[Amoebophilaceae]	0.000125266190655	0.0	0.0	0.0	0.0	0.0	0.0	5.98515681111e-05	3.02242640392e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Cryomorphaceae	0.000584575556391	0.000577700751011	0.000397569148634	0.000263455024464	0.000315159155373	0.00032421216444	0.000743343695094	0.000119703136222	0.000241794112313	0.000945626477541	0.00055881531154	0.000425170068027	0.000556901400607	0.000744809608044	0.000401983116709	0.000247655016562	0.000253597920497	0.000697247706422	0.000233154581488	0.000267881060809	0.000740690862568	0.000385728061716	0.000986777185711	0.000299670362601	0.0	0.000215146299484	0.000424989375266
